id,year,value,type,value.eu,value.top3,value.inno,value.us,value.cn,value.jp,value.kr
TB_Reg,2004,1,a,,,,,,,
TB_Reg,2005,1,a,,,,,,,
TB_Reg,2006,1,a,,,,,,,
TB_Reg,2007,1,a,,,,,,,
TB_Reg,2008,1,a,,,,,,,
TB_Reg,2009,1,a,,,,,,,
TB_Reg,2010,1,a,0.76142,0.99543,0.94154,0.95024,0.66574,0.91928,0.67264
TB_Reg,2011,1,a,0.79609,1.5405,0.90579,1.4779,0.66709,0.96335,0.74722
TB_Reg,2012,1,a,0.80505,1.5761,0.91451,1.4818,0.70601,0.96924,0.75531
TB_Reg,2013,1,a,0.80975,1.5914,0.92105,1.4941,0.73328,0.97815,0.75888
TB_Reg,2014,1,a,0.80804,1.591,0.91685,1.4858,0.71864,0.9822,0.76797
TB_Reg,2015,1,a,0.8082,1.5872,0.91386,1.5113,0.71922,0.99435,0.7568
TB_Reg,2016,1,a,0.80809,1.5865,0.91401,1.5347,0.71749,1.0005,0.74279
TB_Reg,2017,1,a,0.81226,1.5855,0.91759,1.5551,0.69919,0.99869,0.75673
TB_Reg,2018,1,a,0.81331,1.5836,0.91832,1.5468,0.72828,0.98889,0.76097
TB_Reg,2019,1,a,0.81469,1.5807,0.90893,1.5374,0.76166,0.9718,0.75912
TB_Reg,2020,1,a,0.81516,1.5784,0.89939,1.5434,0.86227,0.97509,0.76538
TB_Reg,2021,1,a,0.81244,1.5707,0.88213,1.5247,0.95476,0.97755,0.76591
TB_Reg,2022,1,a,0.81471,1.5687,0.88055,1.5207,0.92083,0.98089,0.77217
TB_Reg,2023,1,a,0.8216,1.5628,0.87746,1.5404,0.87817,0.9784,0.77523
TB_Reg,2024,1,a,0.819,1.5634,0.87494,1.5303,0.90919,0.97728,0.78153
TB_Sekundar,2001,1,a,1.0159,1.8787,1.0183,1.0293,,1.126,2.0897
TB_Sekundar,2002,1,a,0.77432,1.6342,0.97225,1.0293,,1.126,2.0897
TB_Sekundar,2003,1,a,0.8,1.7329,0.96855,1.0293,,1.126,2.0897
TB_Sekundar,2004,1,a,0.85273,1.9038,1.051,1.2693,,1.2762,0.72994
TB_Sekundar,2005,1,a,0.84664,1.9483,1.0314,1.2693,,1.2762,0.72994
TB_Sekundar,2006,1,a,0.88457,2.0155,1.0784,1.2693,,1.2762,0.72994
TB_Sekundar,2007,1,a,1.0486,2.3881,1.2193,1.3726,,1.2807,1.6904
TB_Sekundar,2008,1,a,1.0288,2.2744,1.2927,1.0646,,1.2828,1.802
TB_Sekundar,2009,1,a,1.0569,2.3519,1.3091,1.0646,,1.2828,1.802
TB_Sekundar,2010,1,a,1.018,2.3354,1.2264,0.98348,,1.3356,1.8522
TB_Sekundar,2011,1,a,0.9698,1.9552,1.062,1.2561,115.76,1.25,1.7712
TB_Sekundar,2012,1,a,0.96871,1.9538,1.0557,1.2582,115.76,1.25,1.7712
TB_Sekundar,2013,1,a,0.97191,1.9058,1.0623,1.4507,115.76,1.2323,1.5659
TB_Sekundar,2014,1,a,0.946,1.8243,1.0139,1.3134,115.76,1.237,1.5278
TB_Sekundar,2015,1,a,0.95039,1.8324,1.0172,1.3193,115.76,1.237,1.5303
TB_Sekundar,2016,1,a,0.9552,1.8285,1.0242,1.2414,7.0083,1.3987,1.2113
TB_Sekundar,2017,1,a,0.96213,1.8428,1.0386,1.2496,7.0083,1.3635,1.1204
TB_Sekundar,2018,1,a,0.96015,1.7895,1.0463,1.2564,7.0083,1.3635,1.1209
TB_Sekundar,2019,1,a,0.96916,1.8251,1.0258,1.2174,8.9791,1.3281,1.4304
TB_Sekundar,2020,1,a,0.97493,1.8137,1.0184,1.3164,8.9791,1.2923,1.4611
TB_Sekundar,2021,1,a,0.99012,1.8402,1.034,1.3223,8.9791,1.2923,1.4681
TB_Sekundar,2022,1,a,1.0132,1.8825,1.0486,1.3294,8.9791,1.2923,1.4632
TB_Sekundar,2023,1,a,1.0305,2.0027,1.0562,1.2717,9.2993,1.5384,1.2386
TB_Sekundar,2024,1,a,1.0143,2.002,1.0259,1.2733,9.2993,1.6633,1.2643
TB_Steuer,2001,1,a,,,,,,,
TB_Steuer,2002,1,a,1.0972,2.5942,0.98706,1.5139,,1.5857,2.3797
TB_Steuer,2003,1,a,1.1488,2.6643,1.0422,1.5668,,1.6468,2.3961
TB_Steuer,2004,1,a,1.1515,2.6792,1.0411,1.6188,,1.6135,2.377
TB_Steuer,2005,1,a,1.1649,2.6921,1.0567,1.639,,1.7313,2.3127
TB_Steuer,2006,1,a,1.1846,2.7288,1.0606,1.637,,1.7518,2.3313
TB_Steuer,2007,1,a,1.0819,2.4805,0.95637,1.5771,,1.6952,2.2535
TB_Steuer,2008,1,a,1.0854,2.3711,0.97267,1.0141,,0.98481,2.1392
TB_Steuer,2009,1,a,1.0994,2.4485,1.0006,1.014,,0.97699,2.0209
TB_Steuer,2010,1,a,1.1305,2.5432,1.0138,1.0494,,0.98273,2.0472
TB_Steuer,2011,1,a,1.1176,2.576,1.0209,1.057,,0.97148,2.0838
TB_Steuer,2012,1,a,1.132,2.5824,1.0222,1.0502,,0.97035,2.0738
TB_Steuer,2013,1,a,1.1361,2.5208,1.0258,1.0788,,0.9719,2.0506
TB_Steuer,2014,1,a,1.1348,2.498,1.0305,1.0828,,0.96681,2.0247
TB_Steuer,2015,1,a,1.1319,2.475,1.0486,1.0623,,0.98649,2.0633
TB_Steuer,2016,1,a,1.1321,2.4119,1.0566,1.0588,,0.9807,2.05
TB_Steuer,2017,1,a,1.1432,2.4089,1.0681,1.0606,,1.005,2.0355
TB_Steuer,2018,1,a,1.1149,2.3452,1.0415,1.0464,,1.0152,1.8989
TB_Steuer,2019,1,a,1.1376,2.4358,1.0403,1.0392,,1.0383,1.8695
TB_Steuer,2020,1,a,1.143,2.4149,1.0656,1.0741,,1.0337,1.8136
TB_Steuer,2021,1,a,1.1558,2.4666,1.0723,1.2504,,1.0349,1.789
TB_Steuer,2022,1,a,1.1544,2.4301,1.0722,1.2324,,1.0304,1.7364
TB_Steuer,2023,1,a,1.1724,2.4943,1.0857,1.2308,,1.0276,1.6861
TB_Steuer,2024,1,a,1.1782,2.473,1.095,1.2147,,1.0169,1.6025
TB_UF,2001,1,a,,,,,,,
TB_UF,2002,1,a,,,,,,,
TB_UF,2003,1,a,,,,,,,
TB_UF,2004,1,a,0.20134,1.5527,0.31764,1.0784,,0.21132,1.5971
TB_UF,2005,1,a,0.24018,1.476,0.34856,1.0256,0.10271,0.05351,0.033258
TB_UF,2006,1,a,0.25413,1.4215,0.34932,0.91408,0.15733,0.044736,0.033661
TB_UF,2007,1,a,0.40961,1.6512,0.34266,0.91215,0.1021,0.053778,0.040736
TB_UF,2008,1,a,0.47336,1.7276,0.40603,1.0055,0.073449,0.063069,0.066458
TB_UF,2009,1,a,0.52074,1.6703,0.43646,1.148,0.13448,0.061117,0.027647
TB_UF,2010,1,a,0.51512,1.6463,0.44472,1.1395,0.11307,0.056817,0.019374
TB_UF,2011,1,a,0.49079,1.6497,0.37919,0.55788,0.18361,0.070573,0.042395
TB_UF,2012,1,a,0.49141,1.7018,0.38943,0.46529,0.20144,0.077625,0.030439
TB_UF,2013,1,a,0.53489,1.8443,0.53412,0.55065,0.20532,0.083635,0.027129
TB_UF,2014,1,a,0.51802,1.6997,0.53716,0.54267,0.19623,0.08691,0.022799
TB_UF,2015,1,a,0.50691,1.6536,0.51157,0.55837,0.15554,0.081034,0.049918
TB_UF,2016,1,a,0.4252,1.4302,0.39838,0.48974,0.13418,0.089671,0.042888
TB_UF,2017,1,a,0.52811,1.6889,0.55343,0.59702,0.13554,0.084699,0.10375
TB_UF,2018,1,a,0.50257,1.5722,0.53609,0.54441,0.13091,0.087874,0.13432
TB_UF,2019,1,a,0.47375,1.6152,0.53843,0.61279,0.11997,0.13048,0.17379
TB_UF,2020,1,a,0.47646,1.6061,0.57229,0.66905,0.1196,0.11828,0.23127
TB_UF,2021,1,a,0.49667,1.6777,0.58818,0.72394,0.068654,0.1135,0.3398
TB_UF,2022,1,a,0.48237,1.6397,0.56706,0.70685,0.013396,0.10537,0.2772
TB_UF,2023,1,a,0.50019,1.6659,0.58512,0.65815,0.071092,0.096128,0.019424
TB_UF,2024,1,a,0.43418,1.4479,0.49885,0.58975,0.037695,0.10283,0.033979
TB_Umwelt,2001,1,a,,,,,,,
TB_Umwelt,2002,1,a,0.47184,1.1067,0.73119,,,,
TB_Umwelt,2003,1,a,0.70075,1.7949,0.92545,,,,
TB_Umwelt,2004,1,a,0.70097,1.7643,0.91761,,,,
TB_Umwelt,2005,1,a,0.7345,1.8904,0.96279,,,,
TB_Umwelt,2006,1,a,0.73575,1.8781,0.96139,,,,
TB_Umwelt,2007,1,a,0.75493,1.9061,1.0031,,,,
TB_Umwelt,2008,1,a,0.77242,1.8965,1.027,,,,
TB_Umwelt,2009,1,a,0.76343,1.865,1.0041,,,,
TB_Umwelt,2010,1,a,0.76819,1.8312,0.99631,,,,
TB_Umwelt,2011,1,a,0.75722,1.7909,0.99032,,,,
TB_Umwelt,2012,1,a,0.77624,1.8495,0.9969,,,,
TB_Umwelt,2013,1,a,0.78138,1.8056,0.9898,,,,
TB_Umwelt,2014,1,a,0.79443,1.869,1.0112,,,,
TB_Umwelt,2015,1,a,0.80631,1.8661,1.0118,,,,
TB_Umwelt,2016,1,a,0.81381,1.8738,1.006,,,,
TB_Umwelt,2017,1,a,0.82783,1.9401,1.049,,,,
TB_Umwelt,2018,1,a,0.82891,1.9857,1.0442,,,,
TB_Umwelt,2019,1,a,0.83571,1.9957,1.0547,,,,
TB_Umwelt,2020,1,a,0.82862,1.999,1.0456,,,,
TB_Umwelt,2021,1,a,0.83638,2.0106,1.0346,,,,
TB_Umwelt,2022,1,a,0.86039,2.1448,1.0707,,,,
TB_Umwelt,2023,1,a,0.89406,2.2781,1.1171,,,,
TB_Umwelt,2024,1,a,0.88747,2.232,1.1276,,,,
TB_Umwelt_Nutzung,2001,1,a,,,,,,,
TB_Umwelt_Nutzung,2002,1,a,0.46208,2.1351,0.71061,0.37961,0.18387,0.58665,0.43419
TB_Umwelt_Nutzung,2003,1,a,0.51787,2.4057,0.76941,0.39673,0.22759,0.62726,0.4561
TB_Umwelt_Nutzung,2004,1,a,0.54534,2.4852,0.75181,0.42081,0.22419,0.6238,0.471
TB_Umwelt_Nutzung,2005,1,a,0.62101,3.0432,0.59038,0.50361,0.24119,0.62486,0.60183
TB_Umwelt_Nutzung,2006,1,a,0.73243,3.3555,0.5593,0.45722,0.22997,0.64857,0.53404
TB_Umwelt_Nutzung,2007,1,a,0.89052,3.8999,0.70678,0.45201,0.22372,0.63184,0.56584
TB_Umwelt_Nutzung,2008,1,a,0.90064,3.8674,0.66908,0.46036,0.21796,0.65119,0.54803
TB_Umwelt_Nutzung,2009,1,a,1.0382,3.6518,0.96359,0.41605,0.2064,0.5493,0.47163
TB_Umwelt_Nutzung,2010,1,a,1.1263,3.6318,1.1155,0.43635,0.25463,0.51102,0.48155
TB_Umwelt_Nutzung,2011,1,a,0.91404,3.673,1.2594,0.4491,0.22225,0.94265,0.42705
TB_Umwelt_Nutzung,2012,1,a,0.93817,3.7454,1.319,0.42915,0.26269,1.0204,0.43333
TB_Umwelt_Nutzung,2013,1,a,0.9585,3.7935,1.3378,0.42213,0.25631,0.77433,0.44684
TB_Umwelt_Nutzung,2014,1,a,0.87965,3.4263,1.1993,0.34745,0.2595,0.34011,0.36409
TB_Umwelt_Nutzung,2015,1,a,0.91258,3.4635,1.1723,0.39754,0.27837,0.36669,0.34709
TB_Umwelt_Nutzung,2016,1,a,0.93723,3.3965,1.1796,0.39145,0.30635,0.35995,0.37313
TB_Umwelt_Nutzung,2017,1,a,0.83225,2.6371,1.0912,0.38928,0.3455,0.44199,0.40564
TB_Umwelt_Nutzung,2018,1,a,0.61193,2.042,0.8587,0.39587,0.37197,0.45841,0.38478
TB_Umwelt_Nutzung,2019,1,a,0.65571,2.1008,0.89479,0.36293,0.40595,0.52834,0.37155
TB_Umwelt_Nutzung,2020,1,a,0.83039,2.7105,1.085,0.39449,0.42896,0.59969,0.34678
TB_Umwelt_Nutzung,2021,1,a,0.90775,2.8222,1.3273,0.43567,0.43982,0.63747,0.3757
TB_Umwelt_Nutzung,2022,1,a,0.89438,2.4972,1.2609,0.46007,0.42647,0.62803,0.40291
TB_Umwelt_Nutzung,2023,1,a,0.8167,2.1592,1.1555,0.46138,0.47718,0.72648,0.41508
TB_Umwelt_Nutzung,2024,1,a,0.85957,2.2678,1.1585,0.42493,0.50207,0.70725,0.45869
TB_Umwelt_Wirkung,2001,1,a,,,,,,,
TB_Umwelt_Wirkung,2002,1,a,,,,,,,
TB_Umwelt_Wirkung,2003,1,a,0.89546,2.3136,1.0421,,,,
TB_Umwelt_Wirkung,2004,1,a,0.87602,2.2713,1.0317,,,,
TB_Umwelt_Wirkung,2005,1,a,0.91749,2.4032,1.1018,,,,
TB_Umwelt_Wirkung,2006,1,a,0.90116,2.3825,1.0925,,,,
TB_Umwelt_Wirkung,2007,1,a,0.9036,2.3751,1.1152,,,,
TB_Umwelt_Wirkung,2008,1,a,0.92575,2.392,1.1687,,,,
TB_Umwelt_Wirkung,2009,1,a,0.91187,2.3898,1.1287,,,,
TB_Umwelt_Wirkung,2010,1,a,0.90537,2.2694,1.1083,,,,
TB_Umwelt_Wirkung,2011,1,a,0.71695,2.0122,0.99305,,,,
TB_Umwelt_Wirkung,2012,1,a,0.72716,2.0341,1.001,,,,
TB_Umwelt_Wirkung,2013,1,a,0.705,1.8235,1.003,,,,
TB_Umwelt_Wirkung,2014,1,a,0.71343,1.9466,0.98441,,,,
TB_Umwelt_Wirkung,2015,1,a,0.70678,1.8587,0.97331,,,,
TB_Umwelt_Wirkung,2016,1,a,0.69428,1.8017,0.94042,,,,
TB_Umwelt_Wirkung,2017,1,a,0.68268,1.7407,0.97522,,,,
TB_Umwelt_Wirkung,2018,1,a,0.69533,1.7672,0.98783,,,,
TB_Umwelt_Wirkung,2019,1,a,0.68404,1.7594,0.97717,,,,
TB_Umwelt_Wirkung,2020,1,a,0.67029,1.7667,0.97378,,,,
TB_Umwelt_Wirkung,2021,1,a,0.63557,1.6558,0.89005,,,,
TB_Umwelt_Wirkung,2022,1,a,0.62251,1.6499,0.87454,,,,
TB_Umwelt_Wirkung,2023,1,a,0.63401,1.6913,0.9019,,,,
TB_Umwelt_Wirkung,2024,1,a,0.6539,1.6585,0.88116,,,,
TB_Vfl_Inno,2001,1,a,,,,,,,
TB_Vfl_Inno,2002,1,a,,,,,,,
TB_Vfl_Inno,2003,1,a,,,,,,,
TB_Vfl_Inno,2004,1,a,1.1899,1.9009,0.79227,0.50309,1.2204,0.15254,0.25567
TB_Vfl_Inno,2005,1,a,0.79581,1.5495,0.64239,0.49617,0.32168,0.051494,0.061608
TB_Vfl_Inno,2006,1,a,0.8036,1.5114,0.61519,0.4882,0.30049,0.045276,0.064374
TB_Vfl_Inno,2007,1,a,0.86507,1.6372,0.68674,0.55864,0.22657,0.050894,0.075083
TB_Vfl_Inno,2008,1,a,0.82523,1.501,0.70465,0.52588,0.17207,0.054068,0.092395
TB_Vfl_Inno,2009,1,a,0.84194,1.4994,0.73708,0.53731,0.27815,0.057378,0.05119
TB_Vfl_Inno,2010,1,a,0.84287,1.4584,0.73701,0.55601,0.24407,0.053691,0.039473
TB_Vfl_Inno,2011,1,a,0.82898,1.5197,0.7076,0.40132,0.22767,0.061992,0.05535
TB_Vfl_Inno,2012,1,a,0.8832,1.5833,0.77376,0.36874,0.25716,0.069609,0.042427
TB_Vfl_Inno,2013,1,a,0.97413,1.747,0.78977,0.43773,0.24463,0.073962,0.043405
TB_Vfl_Inno,2014,1,a,1.0148,1.8614,0.79249,0.44314,0.24755,0.074007,0.04583
TB_Vfl_Inno,2015,1,a,1.0264,1.851,0.79626,0.44786,0.19396,0.071552,0.066873
TB_Vfl_Inno,2016,1,a,1.038,1.8503,0.80562,0.46773,0.17925,0.079868,0.058477
TB_Vfl_Inno,2017,1,a,1.0444,1.8657,0.84621,0.48618,0.16849,0.072349,0.10198
TB_Vfl_Inno,2018,1,a,1.0492,1.8903,0.82855,0.48402,0.15253,0.079013,0.10044
TB_Vfl_Inno,2019,1,a,0.94828,1.7173,0.79992,0.50951,0.13561,0.097962,0.1213
TB_Vfl_Inno,2020,1,a,0.96845,1.6656,0.75133,0.51113,0.13005,0.093603,0.11258
TB_Vfl_Inno,2021,1,a,0.98303,1.7273,0.78127,0.54315,0.078164,0.09423,0.14345
TB_Vfl_Inno,2022,1,a,0.97051,1.7388,0.76691,0.51565,0.024613,0.092187,0.13836
TB_Vfl_Inno,2023,1,a,0.98712,1.7259,0.79367,0.51163,0.077213,0.088207,0.042763
TB_Vfl_Inno,2024,1,a,0.98228,1.7584,0.79547,0.51973,0.044953,0.094747,0.047637
TB_Vfl_Uni,2001,1,a,,,,,,,
TB_Vfl_Uni,2002,1,a,,,,,,,
TB_Vfl_Uni,2003,1,a,,,,,,,
TB_Vfl_Uni,2004,1,a,,,,,,,
TB_Vfl_Uni,2005,1,a,,,,,,,
TB_Vfl_Uni,2006,1,a,,,,,,,
TB_Vfl_Uni,2007,1,a,,,,,,,
TB_Vfl_Uni,2008,1,a,,,,,,,
TB_Vfl_Uni,2009,1,a,,,,,,,
TB_Vfl_Uni,2010,1,a,,,,,,,
TB_Vfl_Uni,2011,1,a,0.67327,2.0473,1.1415,,,,
TB_Vfl_Uni,2012,1,a,0.66784,2.0191,1.1399,,,,
TB_Vfl_Uni,2013,1,a,0.66914,1.9519,1.2335,,,,
TB_Vfl_Uni,2014,1,a,0.67288,1.9475,1.2577,,,,
TB_Vfl_Uni,2015,1,a,0.67523,1.9309,1.2647,,,,
TB_Vfl_Uni,2016,1,a,0.66202,1.9287,1.2533,,,,
TB_Vfl_Uni,2017,1,a,0.68465,1.9744,1.2956,,,,
TB_Vfl_Uni,2018,1,a,0.70497,1.9874,1.3512,,,,
TB_Vfl_Uni,2019,1,a,0.71491,1.9131,1.3141,,,,
TB_Vfl_Uni,2020,1,a,0.70993,1.861,1.2357,,,,
TB_Vfl_Uni,2021,1,a,0.71432,1.7944,1.2572,,,,
TB_Vfl_Uni,2022,1,a,0.73533,1.8157,1.1881,,,,
TB_Vfl_Uni,2023,1,a,0.7613,1.7166,1.2002,,,,
TB_Vfl_Uni,2024,1,a,0.76011,1.7446,1.0792,,,,
TB_Vfl_Wirt,2001,1,a,,,,,,,
TB_Vfl_Wirt,2002,1,a,,,,,,,
TB_Vfl_Wirt,2003,1,a,1.0683,1.9001,1.0813,0.4811,1.0227,0.43424,0.96537
TB_Vfl_Wirt,2004,1,a,1.0256,1.7741,1.058,0.38196,0.7813,0.38743,0.8831
TB_Vfl_Wirt,2005,1,a,0.99646,1.7219,1.0389,0.3619,0.73488,0.38769,0.83346
TB_Vfl_Wirt,2006,1,a,0.9729,1.6792,1.0163,0.3525,0.72643,0.39768,0.82146
TB_Vfl_Wirt,2007,1,a,0.98816,1.6803,1.0376,0.36112,0.79329,0.4212,0.87189
TB_Vfl_Wirt,2008,1,a,0.95927,1.6206,1.0111,0.36655,0.78016,0.44015,0.85394
TB_Vfl_Wirt,2009,1,a,0.94138,1.5968,1.0003,0.37134,0.76459,0.46022,0.81588
TB_Vfl_Wirt,2010,1,a,0.96767,1.63,1.035,0.38025,0.79869,0.49708,0.83139
TB_Vfl_Wirt,2011,1,a,0.94483,1.6492,1.0024,0.39906,0.78265,0.50672,0.89048
TB_Vfl_Wirt,2012,1,a,0.92683,1.6596,0.98296,0.39522,0.72534,0.47942,0.9401
TB_Vfl_Wirt,2013,1,a,0.94885,1.7087,1.0045,0.4013,0.67305,0.46106,0.94185
TB_Vfl_Wirt,2014,1,a,0.95763,1.6796,0.99558,0.40855,0.67297,0.47262,0.93083
TB_Vfl_Wirt,2015,1,a,0.96661,1.8129,0.99715,0.41539,0.65169,0.45586,0.92599
TB_Vfl_Wirt,2016,1,a,0.97012,1.8563,0.9936,0.41404,0.64165,0.47109,0.91728
TB_Vfl_Wirt,2017,1,a,0.97379,1.7891,0.98714,0.41576,0.65149,0.4948,0.90994
TB_Vfl_Wirt,2018,1,a,0.96618,1.7997,0.9639,0.39726,0.67118,0.50197,0.8607
TB_Vfl_Wirt,2019,1,a,0.98211,1.85,0.9945,0.38722,0.65356,0.48925,0.86139
TB_Vfl_Wirt,2020,1,a,0.96636,1.8083,0.97562,0.3708,0.60489,0.48353,0.82751
TB_Vfl_Wirt,2021,1,a,0.99496,1.8342,1.0079,0.38,0.61615,0.50946,0.83938
TB_Vfl_Wirt,2022,1,a,0.99126,1.8481,1.0062,0.37351,0.59476,0.50726,0.84718
TB_Vfl_Wirt,2023,1,a,0.97072,1.8685,0.98526,0.36319,0.55574,0.48779,0.80292
TB_Vfl_Wirt,2024,1,a,0.97934,1.8255,0.9974,0.34481,0.57821,0.49199,0.8076
TB_WS,2001,1,a,,,,,,,
TB_WS,2002,1,a,0.64292,1.3138,0.87608,1.0796,0.074278,0.78165,0.49416
TB_WS,2003,1,a,0.61596,1.3383,0.86152,1.0698,0.07919,0.77595,0.50969
TB_WS,2004,1,a,0.67769,1.3009,0.9116,1.0656,0.084867,0.76564,0.53968
TB_WS,2005,1,a,0.67524,1.1771,0.86045,1.0811,0.09239,0.77225,0.5513
TB_WS,2006,1,a,0.74376,1.2427,0.9351,1.0896,0.099052,0.77265,0.56578
TB_WS,2007,1,a,0.75255,1.2713,0.91401,1.1001,0.10802,0.77451,0.57992
TB_WS,2008,1,a,0.7743,1.2903,0.92506,1.0879,0.11762,0.7622,0.58989
TB_WS,2009,1,a,0.79276,1.3182,0.933,1.0632,0.12927,0.74728,0.60059
TB_WS,2010,1,a,0.74722,1.235,0.8876,1.0425,0.13943,0.72944,0.60706
TB_WS,2011,1,a,0.69241,1.162,0.82416,1.0487,0.15813,0.7287,0.67907
TB_WS,2012,1,a,0.61417,1.0939,0.75938,1.0514,0.17137,0.73766,0.69547
TB_WS,2013,1,a,0.59104,1.1031,0.76584,1.0334,0.18203,0.72901,0.69659
TB_WS,2014,1,a,0.58495,1.1209,0.77589,1.0469,0.19458,0.73384,0.70252
TB_WS,2015,1,a,0.59701,1.1366,0.77676,1.0648,0.20948,0.74382,0.71429
TB_WS,2016,1,a,0.64106,1.1767,0.80641,1.0825,0.22389,0.74586,0.72396
TB_WS,2017,1,a,0.68438,1.2106,0.83396,1.1049,0.23854,0.75042,0.73066
TB_WS,2018,1,a,0.74521,1.2918,0.88827,1.1054,0.25118,0.74814,0.73463
TB_WS,2019,1,a,0.75742,1.2904,0.86699,1.1059,0.26293,0.74693,0.73736
TB_WS,2020,1,a,0.77963,1.3133,0.88892,1.111,0.27408,0.74084,0.7373
TB_WS,2021,1,a,0.7778,1.2712,0.85831,1.1202,0.2865,0.73438,0.74515
TB_WS,2022,1,a,0.80737,1.3098,0.892,1.1601,0.31427,0.74979,0.77541
TB_WS,2023,1,a,0.84036,1.3387,0.90777,1.1824,0.3281,0.74122,0.78483
TB_WS,2024,1,a,0.81618,1.3271,0.87909,1.1567,0.32555,0.73416,0.78811
TB_frühkind,2001,1,a,,,,,,,
TB_frühkind,2002,1,a,,,,,,,
TB_frühkind,2003,1,a,0.97636,1.182,1.0239,,,,
TB_frühkind,2004,1,a,0.97107,1.1628,1.0221,,,,
TB_frühkind,2005,1,a,1.1048,1.6845,1.2403,1.1761,,1.0051,0.84091
TB_frühkind,2006,1,a,1.0944,1.5493,1.1803,1.1388,,0.98264,0.84066
TB_frühkind,2007,1,a,1.0972,1.5079,1.1868,1.2023,,0.98651,0.83678
TB_frühkind,2008,1,a,1.0923,1.4977,1.1606,1.1652,,0.9759,0.83817
TB_frühkind,2009,1,a,1.0937,1.4952,1.1649,1.2203,,0.9844,0.8552
TB_frühkind,2010,1,a,1.0915,1.4828,1.1941,1.1915,,0.97825,0.87897
TB_frühkind,2011,1,a,1.1053,1.5936,1.2005,1.2199,,0.98659,0.90908
TB_frühkind,2012,1,a,1.0683,1.5654,1.168,1.1551,,0.93224,0.87127
TB_frühkind,2013,1,a,1.0553,1.5186,1.1506,1.0065,,0.92679,0.86358
TB_frühkind,2014,1,a,1.0269,1.4856,1.104,1.0689,,0.89772,0.86105
TB_frühkind,2015,1,a,1.0267,1.491,1.1002,1.1371,,0.90179,0.86971
TB_frühkind,2016,1,a,0.99898,1.4849,1.0972,1.1371,,0.89012,0.93325
TB_frühkind,2017,1,a,1.0042,1.4977,1.1,1.1399,,0.919,1.0187
TB_frühkind,2018,1,a,0.99668,1.4746,1.0751,1.1023,,0.91251,1.0102
TB_frühkind,2019,1,a,1.0131,1.4608,1.07,1.0299,,0.91241,1.0023
TB_frühkind,2020,1,a,1.0148,1.4777,1.0936,1.0629,,0.95033,1.0586
TB_frühkind,2021,1,a,1.0336,1.4758,1.0909,1.1091,,0.97017,1.0712
TB_frühkind,2022,1,a,0.99488,1.4683,1.0131,1.0532,,0.95578,1.0441
TB_frühkind,2023,1,a,1.0069,1.4646,1.0233,1.0867,,0.98411,1.0664
TB_frühkind,2024,1,a,1.0294,1.5138,1.0628,1.0622,,1.0795,1.0602
TB_gend_Beruf,2001,1,a,,,,,,,
TB_gend_Beruf,2002,1,a,,,,,,,
TB_gend_Beruf,2003,1,a,,,,,,,
TB_gend_Beruf,2004,1,a,,,,,,,
TB_gend_Beruf,2005,1,a,1.6476,2.3135,1.1702,,,0.59498,0.64364
TB_gend_Beruf,2006,1,a,1.3805,2.014,1.1302,,,0.58974,0.60083
TB_gend_Beruf,2007,1,a,1.4053,2.0904,1.172,,,0.55497,0.59966
TB_gend_Beruf,2008,1,a,1.3649,1.9028,1.1759,,,0.54391,0.62214
TB_gend_Beruf,2009,1,a,1.3108,1.7887,1.1607,,,0.54782,0.62556
TB_gend_Beruf,2010,1,a,1.2217,1.902,1.1738,,,0.55713,0.66968
TB_gend_Beruf,2011,1,a,1.1776,1.8669,1.1258,,,0.52337,0.67569
TB_gend_Beruf,2012,1,a,1.1368,1.7715,1.0853,,,0.52419,0.657
TB_gend_Beruf,2013,1,a,1.125,1.707,1.1295,,,0.52241,0.68867
TB_gend_Beruf,2014,1,a,1.0832,1.6663,1.0927,,,0.52493,0.71952
TB_gend_Beruf,2015,1,a,1.1265,1.6972,1.1448,,,0.53018,0.73369
TB_gend_Beruf,2016,1,a,1.1473,1.7125,1.1595,,,0.52475,0.73686
TB_gend_Beruf,2017,1,a,1.1426,1.7063,1.1542,,,0.5345,0.75719
TB_gend_Beruf,2018,1,a,1.0815,1.569,1.0981,,,0.55714,0.77638
TB_gend_Beruf,2019,1,a,1.0831,1.5693,1.1043,,,0.57238,0.79703
TB_gend_Beruf,2020,1,a,1.0448,1.4939,1.0606,,,0.58954,0.81645
TB_gend_Beruf,2021,1,a,1.0256,1.4293,1.0491,,,0.6026,0.82404
TB_gend_Beruf,2022,1,a,1.0527,1.4728,1.0694,,,0.60975,0.8476
TB_gend_Beruf,2023,1,a,1.0745,1.4826,1.0923,,,0.62482,0.84095
TB_gend_Beruf,2024,1,a,1.0634,1.4651,1.0888,,,0.6332,0.85737
TB_gend_HS,2001,1,a,,,,,,,
TB_gend_HS,2002,1,a,,,,,,,
TB_gend_HS,2003,1,a,,,,,,,
TB_gend_HS,2004,1,a,0.69069,1.7122,0.87785,1.2122,,0.89948,0.32359
TB_gend_HS,2005,1,a,0.69069,1.7122,0.87785,1.2122,,0.89948,0.32359
TB_gend_HS,2006,1,a,0.69069,1.7122,0.87785,1.2122,,0.89948,0.32359
TB_gend_HS,2007,1,a,2.2022,8.4247,2.4112,2.6468,,1.1462,2.4434
